1	0	0.7894440629829963
1	1	0.7843982626746098
1	2	0.7961172328144311
1	3	0.8009259811788797
1	4	0.7816451519727707
1	5	0.8056409807006518
1	6	0.8067904038230578
1	7	0.8145906867831946
1	8	0.8104192663480838
1	9	0.7917136962215106
1	10	0.8232333939522505
1	11	0.8180865853776534
1	12	0.7890272810061773
1	13	0.7657927284948528
1	14	0.8242087828367949
1	15	0.8145147518565258
1	16	0.8145147518565258
1	17	0.8132789304107427
1	18	0.823883041664958
1	19	0.8126311834901572
1	20	0.8196728324145078
1	21	0.7976388873408238
1	22	0.7951330134024223
1	23	0.8195084475725889
1	24	0.8257154334833224
1	25	0.8345497068017721
1	26	0.8345497068017721
1	27	0.8345497068017721
1	28	0.7829104663679997
1	29	0.8029012957463662
1	30	0.8123269149971505
1	31	0.8116516241679589
1	32	0.8190916545440753
1	33	0.8234636198729277
1	34	0.8236839323490858
1	35	0.8135854015499353
1	36	0.8284213349968195
1	37	0.8204024691631396
1	38	0.8233552924046914
1	39	0.8329442402720452
1	40	0.8068649466584126
1	41	0.8063849770774444
1	42	0.8285055933644374
1	43	0.7981408665329218
1	44	0.8246202680716912
1	45	0.8087318808337053
1	46	0.823525101467967
1	47	0.8148567195733388
1	48	0.8331075155983368
1	49	0.8277801174173752
1	50	0.8074426828076442
1	51	0.8319950753698746
1	52	0.8264290006210406
1	53	0.8331075155983368
1	54	0.8074426828076442
1	55	0.8264290006210406
1	56	0.8324888375401497
1	57	0.8164052851249775
1	58	0.8067889362821976
1	59	0.8329120076447726
1	60	0.8249437452604373
1	61	0.8216272102793057
1	62	0.8223705954601367
1	63	0.8327425728489956
1	64	0.8148202491054932
1	65	0.8319860669225454
1	66	0.8321389906356732
1	67	0.8301524194329977
1	68	0.8308400887995958
1	69	0.8222552922368049
1	70	0.8147260152051846
1	71	0.8232054417580366
1	72	0.8281383909036716
1	73	0.8235391935954491
1	74	0.8318015186240276
1	75	0.8224654612193505
1	76	0.8111558675269286
1	77	0.8232054417580366
1	78	0.8111558675269286
1	79	0.8340674285839002
1	80	0.8325154052923123
1	81	0.7972660555193821
1	82	0.8321174627790848
1	83	0.8232313030213118
1	84	0.8154529459526142
1	85	0.8060213132947683
1	86	0.8033420819789171
1	87	0.8089349475751321
1	88	0.8222465639561415
1	89	0.8032924324522416
1	90	0.8253837646047274
1	91	0.8230180613696575
1	92	0.8323053417851528
1	93	0.832051268046101
1	94	0.8161757571746906
1	95	0.8286266175160806
1	96	0.8254960301766793
1	97	0.8322800421963136
1	98	0.8259345337996881
1	99	0.8179313495755196
1	100	0.8040965013516446
1	101	0.8298710982998212
1	102	0.8259960580120485
1	103	0.7787844165166219
1	104	0.7988165645301342
1	105	0.7911508149902026
1	106	0.8024687935039401
1	107	0.8026217823351423
1	108	0.8022829591358701
1	109	0.8326690141608317
1	110	0.828071632484595
1	111	0.8158905867487192
1	112	0.8261237764606874
1	113	0.8214736798654
1	114	0.8078081372690697
1	115	0.7993300977100929
1	116	0.793930474234124
1	117	0.793930474234124
1	118	0.8200774190078179
1	119	0.807535742893815
1	120	0.8053472982843717
1	121	0.8042143403738737
1	122	0.7973574609061083
1	123	0.7814108320201437
1	124	0.7839575715983907
1	125	0.785487811776499
1	126	0.8015689515819152
1	127	0.7873003856589397
1	128	0.7387543815746903
1	129	0.7694740715747078
1	130	0.7851607938110828
1	131	0.7937069313973188
1	132	0.78238484484454
1	133	0.7798328633606434
1	134	0.7850308064743876
1	135	0.7770542975515127
1	136	0.7821793041129907
1	137	0.7871953577796618
1	138	0.7902822434405485
1	139	0.7888306539257367
1	140	0.7848001611356934
1	141	0.7770077580958605
1	142	0.7666110441212853
1	143	0.798387432967623
1	144	0.772989350669086
1	145	0.744933859979113
1	146	0.7971649116526047
1	147	0.7846535125126441
1	148	0.7983923713614544
1	149	0.7884143375605345
1	150	0.7861376900970936
1	151	0.7964242734760046
1	152	0.7898043540368478
1	153	0.7949045310914516
1	154	0.786868862931927
1	155	0.7975059188405673
1	156	0.7861376900970936
1	157	0.7808553677114347
1	158	0.7375265352490048
1	159	0.7869070700059334
1	160	0.7821757447471221
1	161	0.7977064914504687
1	162	0.7698084195206563
1	163	0.7930894093712171
1	164	0.7915306824694077
1	165	0.7821757447471221
1	166	0.7831433212012052
1	167	0.7942513863990704
1	168	0.7749161994208892
1	169	0.7767523322254419
1	170	0.7770471158872048
1	171	0.7565401039769252
1	172	0.7879315401117007
1	173	0.7841447053601345
1	174	0.789638648107648
1	175	0.7565401039769252
1	176	0.7879315401117007
1	177	0.7884865433971087
1	178	0.7556737704450885
1	179	0.7727891959995031
1	180	0.7783428672204415
1	181	0.781305387293299
1	182	0.7746068103363116
1	183	0.7787367735554774
1	184	0.7676927420496941
1	185	0.7637882838894924
1	186	0.777217601860563
1	187	0.7836187627911567
1	188	0.7755723944554727
1	189	0.7519502366085847
1	190	0.7565636260310808
1	191	0.7392907937119404
1	192	0.7588746869067351
1	193	0.7816164517651002
1	194	0.7723768785595894
1	195	0.7713252781828245
1	196	0.7750205275664727
1	197	0.7749068443228802
1	198	0.7721302804599206
1	199	0.7446763248989979
1	200	0.7588746869067351
1	201	0.770736984188358
1	202	0.7707349474479754
1	203	0.7685558867702882
1	204	0.757229334115982
1	205	0.7661880953858297
1	206	0.7653417344142993
1	207	0.7719660134365162
1	208	0.775497478072842
1	209	0.7383556779970726
1	210	0.7716807487855355
1	211	0.764593311175704
1	212	0.7660836748033762
1	213	0.7786785902827978
1	214	0.769930612668395
1	215	0.7715414107094208
1	216	0.7765631374965112
1	217	0.7553728024661541
1	218	0.7489775487532219
1	219	0.7534231333682935
1	220	0.767887452468276
1	221	0.766389327198267
1	222	0.7726272314041853
1	223	0.7675788040210804
1	224	0.7764938226590554
1	225	0.773446827257673
1	226	0.7725722759217024
1	227	0.77281654112041
1	228	0.77350715957582
1	229	0.7751124868790309
1	230	0.774012895549337
1	231	0.7638632240394752
1	232	0.773481725777189
1	233	0.7742061738173167
1	234	0.7629201460381348
1	235	0.7621912258118391
1	236	0.7674859561771155
1	237	0.7643735259274642
1	238	0.7642451107750337
1	239	0.7636363127082586
1	240	0.761675174459815
1	241	0.7475398073842128
1	242	0.7497940889745951
1	243	0.7379778422166904
1	244	0.7457305425405503
1	245	0.7387810785820087
1	246	0.7444886726140976
1	247	0.7228988001992305
1	248	0.7179210760444402
1	249	0.7288649997115135
1	250	0.7282573522130649
1	251	0.7269909546772639
1	252	0.7199824986855189
1	253	0.7254682399580876
1	254	0.7178034855673711
1	255	0.7283522799611092
1	256	0.7257956310361624
1	257	0.7254946504036586
1	258	0.7197104472170274
1	259	0.7214940914760033
1	260	0.7234424842645725
1	261	0.7260945589592059
1	262	0.728752563421925
1	263	0.7219571086515983
1	264	0.7053805940101544
1	265	0.7211901627729337
1	266	0.7181182515869537
1	267	0.7260062606632709
1	268	0.7293303719162941
1	269	0.7208051990469296
1	270	0.7197449315339327
1	271	0.7222270285338164
1	272	0.7094252506643534
1	273	0.7230839739988247
1	274	0.7235421484957139
1	275	0.6869486568433543
1	276	0.7234819313387076
1	277	0.7200443265587091
1	278	0.7110132732242346
1	279	0.7112711983174086
1	280	0.7143838110814492
1	281	0.7139378821104765
1	282	0.7116235270351171
1	283	0.7210556616137425
1	284	0.7177564999212821
1	285	0.721179225469629
1	286	0.7124721135944128
1	287	0.7175040816018978
1	288	0.715830528959632
1	289	0.7198257430146138
1	290	0.7117807287722826
1	291	0.7222351477791865
1	292	0.7210556616137425
1	293	0.681492922262599
1	294	0.6971367880950371
1	295	0.6994015082965295
1	296	0.6963573663433393
