Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
INDvAUS,1:58 pm · 8 Mar 2020,Troll NTR Haters™@TrollNTRHaterz,"Pakka local song in MCG
@tarak9999 
#KomaramBheemNTR #INDvAUS",1,169,3,94,"#KomaramBheemNTR,#INDvAUS",@tarak9999,0,61,35.35533905932737
INDvAUS,2:33 pm · 8 Mar 2020,ANSHUMAN@AvengerReturns,"Tweeted for U19 boys, Indian lost the final. 
Tweeted for women's team, and about to lose the final. #INDvAUS",0,119,25,56,#INDvAUS,,0,109,18.89822365046136
INDvAUS,6:32 am · 8 Mar 2020,ICC@ICC,"Be fierce. Be brave. There will be fireworks 
#T20WorldCup | #FillTheMCG | #INDvAUS",1,4.5K,49,725,"#T20WorldCup,#FillTheMCG,#INDvAUS",,0,83,24.253562503633297
INDvAUS,2:39 pm · 8 Mar 2020,ANSHUMAN@AvengerReturns,just a picture of Two Indian captains who didn't perform when it mattered. #Wc2019 #INDvAUS,0,44,5,18,"#Wc2019,#INDvAUS",,0,91,25.0
INDvAUS,2:08 pm · 8 Mar 2020,Political Di@PoliticalDi,"Happy women's day to  Delhi police @delhipolice
#INDvAUS #WomensDay2020 #InternationalWomensDay #महिलादिवस",0,94,11,71,"#INDvAUS,#WomensDay2020,#InternationalWomensDay,#महिलादिवस",@delhipolice,0,106,25.81988897471611
INDvAUS,3:04 pm · 8 Mar 2020,IRONY MAN@karanku100,"#INDvAUS  

Indian batsmen today",1,61,9,8,#INDvAUS,,0,32,50.0
INDvAUS,2:07 pm · 8 Mar 2020,Sagar@sagarcasm,"Guys, we got this. #IndvAus ",1,779,34,90,#IndvAus,,0,28,44.721359549995796
INDvAUS,3:01 pm · 8 Mar 2020,bk.@NotBobbey,"Whenever India starts to choke in a major tournament, this man's innings comes into my mind. When the pressure was highest, lights were brightest, Gambhir had ice in his veins, fire in his mind, India in his heart. Greatest WC Innings ever. #INDvAUS @GautamGambhir",1,26,1,19,#INDvAUS,@GautamGambhir,0,264,12.03858530857692
INDvAUS,1:28 pm · 8 Mar 2020,Vinay Lalwani@theVinayLalwani,Reason why India are losing today  #Kohli #INDvAUS,0,243,34,35,"#Kohli,#INDvAUS",,0,50,35.35533905932737
INDvAUS,2:40 pm · 8 Mar 2020,R A T N I $ H@LoyalSachinFan,"2014 WT20 : Lost in Final
2015 WC : Lost in SF
2016 WT20: Lost in SF
2016 U19 :Lost in Final
2017 WWC: Lost in Final
2017 CT: Lost in Final
2018 WWT20: Lost in SF
2019 WC: Lost in SF
2020 U19: Lost in Final
2020 WWT20 : Lost in Finals

Guess what's next 
#INDvAUS #T20WorldCup",0,153,25,73,"#INDvAUS,#T20WorldCup",,0,276,5.9549133417541364
INDvAUS,1:15 pm · 8 Mar 2020,Er- Ramkishor kataria@Ramkishorkatar2,"#INDvAUS

Every Indian right now :",1,77,1,9,#INDvAUS,,0,34,44.721359549995796
INDvAUS,12:31 pm · 8 Mar 2020,Tweetera@DoctorrSays,"Dear show off Twitter Ladies, That's how women empowerment looks like.. 
#INDvAUS #WomensDay",0,136,1,15,"#INDvAUS,#WomensDay",,0,92,26.72612419124244
INDvAUS,1:32 pm · 8 Mar 2020,Gaurav Kumar Jha@Gauravpace,Alyssa Healy today's knock  reminded me of Ricky Ponting 2003 innings in world Cup final  #INDvAUS,1,90,3,7,#INDvAUS,,0,98,24.253562503633297
INDvAUS,1:13 pm · 8 Mar 2020,Tweetera@DoctorrSays,"*Team India women's Fielding accuracy*
#INDvAUS #ICCWomensT20WorldCup2020 #T20WorldCupFinal",0,143,5,23,"#INDvAUS,#ICCWomensT20WorldCup2020,#T20WorldCupFinal",,0,91,33.33333333333333
INDvAUS,12:53 pm · 8 Mar 2020,நட்ராஜ்_RCB@NaTaRaJ__,"#INDvAUS 

Once Dhoni said in interview
""Focus on process rather than result""",0,100,3,14,#INDvAUS,,0,77,28.86751345948129
INDvAUS,1:34 pm · 8 Mar 2020,Rahul@anpadhgawar,"Chronology Samajhiye:

1. India vs Australia World Cup Final
2. Australia Batting First.
3. India bowling poorly and dropping catches.
4. Australia off to a flier.
5. No it's not 2003 WC Final.

#INDvAUS",0,23,1,5,#INDvAUS,,0,203,14.9071198499986
INDvAUS,1:32 pm · 8 Mar 2020,आकाश गुप्ता (छ. ग.09)@aakashgupta146,"#INDvAUS जीतेंगे तो हम ही।
India is tha best woman cricket team...
#वन्देमातरम",1,30,1,16,"#INDvAUS,#वन्देमातरम",,0,78,22.360679774997898
INDvAUS,8:30 am · 8 Mar 2020,ICC@ICC," 4580 international runs
 61 international wickets
 First  cricketer to playT20Is

Happy Birthday, Harmanpreet Kaur 
 
Can she lead India to their maiden women's @T20WorldCup title today?

#T20WorldCup | #FillTheMCG | #INDvAUS",0,13.3K,181,993,"#T20WorldCup,#FillTheMCG,#INDvAUS",@T20WorldCup,0,226,16.90308509457033
INDvAUS,8:38 am · 8 Mar 2020,Mithali Raj@M_Raj03,"When in Melbourne, arrive in style to see the mighty battle between our girls and the host team #INDvAUS #tourismaustralia
#visitaustralia #visitvictoria #ICC #GirlsCanDoAnything #WomensDay2020",1,9K,110,547,"#INDvAUS,#tourismaustralia,#visitaustralia,#visitvictoria,#ICC,#GirlsCanDoAnything,#WomensDay2020",,0,193,18.569533817705185
INDvAUS,3:03 pm · 8 Mar 2020,Indian Express Entertainment@ieEntertainment,"#PHOTOS | Today's edition of social media photos features @katyperry @imrealasim and others. 

#KatyPerry #WorldCupFinal #ICC #T20WorldCup #INDvAUS #AsimRiaz #JacSimFever",0,37,5,30,"#PHOTOS,#KatyPerry,#WorldCupFinal,#ICC,#T20WorldCup,#INDvAUS,#AsimRiaz,#JacSimFever","@katyperry,@imrealasim",2,170,20.412414523193153
INDvAUS,1:31 pm · 8 Mar 2020,Darkha Butt@darkha_butt_,Replying to @sagarcasm,1,222,4,27,#INDvAUS,@sagarcasm,0,22,0.0
INDvAUS,2:54 pm · 8 Mar 2020,Er- Ramkishor kataria@Ramkishorkatar2,"#INDvAUS

Every Indian right now :",1,8,,4,#INDvAUS,,0,34,44.721359549995796
INDvAUS,2:00 pm · 8 Mar 2020,Ajay Tarak™@ProudToBeNTRFan,"Pakka local song in MCG
#INDvAUS",1,34,,14,#INDvAUS,,0,32,40.824829046386306
INDvAUS,1:18 pm · 8 Mar 2020,Goutham@simharaoutd,"Beth Mooney and Alyssa Healey today 
#INDvAUS",1,118,3,15,#INDvAUS,,0,45,37.79644730092272
INDvAUS,10:32 am · 8 Mar 2020,ICC WOMEN'S T20WC@ICC2020WORLDCUP,"Look who has arrived in Melbourne 
@M_Raj03 
  
#INDvsAUS #INDvAUS
#T20WorldCup
#HappyWomensDay",0,344,7,48,"#INDvsAUS,#INDvAUS,#T20WorldCup,#HappyWomensDay",@M_Raj03,0,95,30.15113445777636
INDvAUS,3:09 pm · 8 Mar 2020,Navin khan@iamnavinkhan,"Never give up 

#INDvAUS #WomensDay",0,1,,1,"#INDvAUS,#WomensDay",,0,35,44.721359549995796
INDvAUS,2:45 pm · 8 Mar 2020,Mahi@i_stanKohli18,"Tweeted for U19 boys, Indian lost the final. 
Tweeted for women's team, and about to lose the final. #INDvAUS ",1,22,,23,#INDvAUS,,0,110,18.89822365046136
INDvAUS,1:42 pm · 8 Mar 2020,Mani @ManiTweets14,"5 Years ago In a World Cup Final at MCG ( Full House ) M Starc Performed Brilliantly !

And Today his Wife Alyssa Healy has Performed Brilliantly In the Final & M Starc Is there at MCG ( Full House )

What a Moment for this Couple !

#T20WorldCup #INDvAUS",0,34,2,5,"#T20WorldCup,#INDvAUS",,0,255,12.309149097933272
INDvAUS,3:06 pm · 8 Mar 2020,Er- Ramkishor kataria@Ramkishorkatar2,"#INDvAUS

Reason behind this situation. ",0,5,,3,#INDvAUS,,0,40,44.721359549995796
INDvAUS,2:32 pm · 8 Mar 2020,Abhishek Singh@ABINV,"Might sound rude but looking at today's performance I'm pretty sure wouldn't have won the SF.
They don't have the power to hit beyond 30 yards and then you have Alyssa Healy who hit like any men hard hitter.
And plse don't come and say they reached the Finals.
 #INDvAUS",1,6,1,3,#INDvAUS,,0,270,10.846522890932809
INDvAUS,2:42 pm · 8 Mar 2020,ITS V!SHAL !! @Rohitfied,"When Kohli Tweets Well. 
Opponents Sleeps Well. 

#INDvAUS #INDvsAUS",0,16,1,5,"#INDvAUS,#INDvsAUS",,0,68,30.15113445777636
INDvAUS,7:17 am · 8 Mar 2020,Rajveer Singh@Rajveer64835279,"#INDvAUS
Best of Luck Team Blue..!!

1.3bn+ Indians are behind you 

Bring the  
#ShehnaazGiIl
#T20WorldCup #indvaus",0,56,1,13,"#INDvAUS,#ShehnaazGiIl,#T20WorldCup,#indvaus",,0,116,45.88314677411235
INDvAUS,12:36 pm · 8 Mar 2020,अंकित जैन@indiantweeter,RT if 2003 ka world cup final yaad aa gaya #INDvAUS,0,259,27,100,#INDvAUS,,0,51,30.15113445777636
INDvAUS,12:27 pm · 8 Mar 2020,Alok Baba@tiwarialok91,"#INDvAUS

All the best to the Indian women's cricket team,
Bring the cup home.

Trophy humari hai.

#T20WorldCup2020
#TeamIndia",0,40,,17,"#INDvAUS,#T20WorldCup2020,#TeamIndia",,0,127,19.611613513818405
INDvAUS,11:42 am · 8 Mar 2020,Troll RCB Haters@TRCBH_,"We wish @ImHarmanpreet a very Happy Bday & a Happy Women's Day 

All the very best for the #T20WorldCup Finals  Wish Indians girls will bring the trophy to India 
#INDvAUS
#RCBRoarsSoon #HappyWomensDay2020",0,112,2,33,"#T20WorldCup,#INDvAUS,#RCBRoarsSoon,#HappyWomensDay2020",@ImHarmanpreet,0,205,14.744195615489714
INDvAUS,12:53 pm · 8 Mar 2020,@jiteshrochlani,"#INDvAUS #T20WorldCup

1) World Cup Final against Australia
2) Australia Batting first
3) openers ripping apart indian Bowlers

2003 world cup revisited ",0,92,4,30,"#INDvAUS,#T20WorldCup",@jiteshrochlani,0,153,18.89822365046136
INDvAUS,1:16 pm · 8 Mar 2020,Harshvardhan Agrawal@Harsh_humour,"Indians watching our cricket team struggling in world cup final against Australia.
#INDvAUS #AUSvIND #WorldCupFinal",1,111,1,16,"#INDvAUS,#AUSvIND,#WorldCupFinal",,0,115,25.81988897471611
INDvAUS,2:06 pm · 8 Mar 2020,Rohit Kumar Tarak™ @Rohit9999ntr,"Pakka local song in MCG
#INDvAUS",1,9,,7,#INDvAUS,,0,32,40.824829046386306
INDvAUS,12:36 pm · 8 Mar 2020,Sonu Choubey@sachoubey,"Historic day tomorrow. Get the  home, #TeamIndia 

Cheers guys India India 

#INDvAUS",0,28,1,39,"#TeamIndia,#INDvAUS",,0,85,26.72612419124244
INDvAUS,2:14 pm · 8 Mar 2020,Babu Bhaiya@Shahrcasm,"Shafali Verma Repeating 2003 Final...
#INDvAUS",1,228,10,32,#INDvAUS,,0,46,40.824829046386306
INDvAUS,12:43 pm · 8 Mar 2020,HarVey @SslRockstar_,"Here's the beginning of beautiful Day.
You all already made whole country proud.
#INDvAUS",1,17,1,2,#INDvAUS,,0,89,25.81988897471611
INDvAUS,7:17 am · 8 Mar 2020,Jitendra Pandey@Jitendr81865934,"Women T20 WC FINAL 
12 PM PAK TIME TOMORROW 
SUNDAY 
#INDvAUS 
Already 75,000 seats booked !",1,26,,4,#INDvAUS,,0,92,25.0
INDvAUS,2:38 pm · 8 Mar 2020,Faad Dunga BC@naalaYUCK,Me 25 year old nibba watching #INDvAUS with the memory of 2003 world cup final ,0,63,3,6,#INDvAUS,,0,79,25.81988897471611
INDvAUS,11:09 pm · 7 Mar 2020,smriti_18harman_17_fc@smriti_harmanfc,"Happy birthday captain 
#Happybirthdayharmanpreetkaur
#Cricket #HarmanpreetKaur #T20WorldCupFinal #T20WorldCup #INDvAUS",1,165,3,27,"#Happybirthdayharmanpreetkaur,#Cricket,#HarmanpreetKaur,#T20WorldCupFinal,#T20WorldCup,#INDvAUS",,0,119,33.33333333333333
INDvAUS,7:30 am · 8 Mar 2020,Comedy Tonic Telugu@ComedyTonic,All the Best Team India For #T20WCFinale #INDvAUS,1,296,2,37,"#T20WCFinale,#INDvAUS",,0,49,35.35533905932737
INDvAUS,1:05 pm · 8 Mar 2020,@jiteshrochlani,"#INDvAUS #T20WorldCup 

Me trying to cut World Cup 2003 memories from my life",0,127,1,13,"#INDvAUS,#T20WorldCup",@jiteshrochlani,0,77,27.735009811261456
INDvAUS,1:51 pm · 8 Mar 2020,Rajan V M | राजन | ராஜன் @OnlineRajan__,"Another Cracking Slap to Antinationals !

Retired Judges with deep knowledge of the Law makes it Amply Clear that Kapil Mishra's Speech was Not a Hate Speech in any manner. It was a Request.

#InternationalWomensDay #INDvAUS #SheInspiresUs",1,13,,15,"#InternationalWomensDay,#INDvAUS,#SheInspiresUs",,0,239,14.9071198499986
INDvAUS,1:12 pm · 8 Mar 2020,Vedika Adhikari@rohitadhikari92,"Indians only hope now. 
#INDvAUS #T20WorldCup",0,14,1,4,"#INDvAUS,#T20WorldCup",,0,45,40.824829046386306
INDvAUS,2:44 pm · 8 Mar 2020,Sagar@sagarcasm,I wanted a Yellow team to beat a Blue team in the finals last summer. Not today. #IndvAus,0,788,37,83,#IndvAus,,0,89,21.320071635561042
INDvAUS,2:34 pm · 8 Mar 2020,Babu Bhaiya@Shahrcasm,Scenes After 1 Hour... #INDvAUS,1,68,4,13,#INDvAUS,,0,31,44.721359549995796
INDvAUS,2:44 pm · 8 Mar 2020,Sagar@sagarcasm,I wanted a Yellow team to beat a Blue team in the finals last summer. Not today. #IndvAus,0,788,37,83,#IndvAus,,0,89,21.320071635561042
INDvAUS,8:26 am · 8 Mar 2020,Ritika Sajdeh™@ImRitika45,"Good Luck For The Final #TeamIndia #INDvAUS 
&
Happy Birthday Captain 
@ImHarmanpreet",0,276,1,20,"#TeamIndia,#INDvAUS",@ImHarmanpreet,0,85,30.15113445777636
INDvAUS,2:31 pm · 8 Mar 2020,Gabbbar@GabbbarSingh,"For all the viewers who tuned it for the first time watching a woman's cricket match, this was a very unfortunate 1st impression left by the Indian team. These girls are better than this. Hope people stick around.

#INDvAUS",0,502,36,57,#INDvAUS,,0,223,13.867504905630728
INDvAUS,2:42 pm · 8 Mar 2020,Darkha Butt@darkha_butt_,Replying to @sagarcasm,1,8,,1,#INDvAUS,@sagarcasm,0,22,0.0
INDvAUS,2:06 pm · 8 Mar 2020,NizamNTRFans™@NizamNTRFc,"Pakka Local song in MCG ground 

@tarak9999 mass 
#INDvAUS #T20WorldCupFinal",1,65,1,37,"#INDvAUS,#T20WorldCupFinal",@tarak9999,0,76,31.622776601683793
INDvAUS,12:47 pm · 8 Mar 2020,BATMAN@batman_hai_apun,"To all the pseudo feminists:
This is women empowerment.
What you all do is shit. 


#INDvAUS",1,5,,1,#INDvAUS,,0,92,22.360679774997898
INDvAUS,1:21 pm · 8 Mar 2020,#V!jay Bakore Dws @VijayDa46823714,"#INDvAUS
Must watch",1,9,,8,#INDvAUS,,0,19,57.73502691896258
INDvAUS,12:12 pm · 8 Mar 2020,Rofl Gandhi 2.0@RoflGandhi_,Bring it on @BCCIWomen Make Sunday great again. #INDvAUS,0,1.1K,30,127,#INDvAUS,@BCCIWomen,0,56,33.33333333333333
INDvAUS,1:22 pm · 8 Mar 2020,naresh@nareshns33,"Adam Gilchrist and Matthew Hayden right now
#INDvAUS",1,19,1,1,#INDvAUS,,0,52,35.35533905932737
INDvAUS,12:36 pm · 8 Mar 2020,Sush@SushmitaGoswa17,"I am sure @sidharth_shukla  must be watching and rooting for India today... 

Bleed Blue... 

#INDvAUS #WomensDay2020 #RangBarseWithSid",0,51,,106,"#INDvAUS,#WomensDay2020,#RangBarseWithSid",@sidharth_shukla,0,135,24.253562503633297
INDvAUS,2:29 pm · 8 Mar 2020,Uptown Girl @sometimes_me10,"With Smriti’s wicket, time to switch TVs off 
#INDvAUS",0,40,15,6,#INDvAUS,,0,54,31.622776601683793
INDvAUS,8:08 am · 8 Mar 2020,Saurabh Raj@Saurabh79867,All the best #womeninblue excited for t20 world cup final #INDvAUS,1,15,,3,"#womeninblue,#INDvAUS",,0,66,30.15113445777636
INDvAUS,2:55 pm · 8 Mar 2020,Syed Jalal Ali Shah@BeingJalal19,Australia wins ICC Women's T20 World Cup 2020 #INDvAUS #T20WorldCup @ICC,0,1,,1,"#INDvAUS,#T20WorldCup",@ICC,0,72,26.72612419124244
INDvAUS,6:01 am · 8 Mar 2020,INDIAN@Indian41055453,"Best of Luck Team Blue..!!

1.3bn+ Indians are behind you 

Bring the  
#T20WorldCup #indvaus",0,37,1,6,"#T20WorldCup,#indvaus",,0,93,25.81988897471611
INDvAUS,7:40 am · 8 Mar 2020,ANUSHMITA @anushmita7,"This #womenday ,inspire our girls to making history, wish them, pray for them. 
They will make you proud 
#T20WorldCup #TeamIndia #INDvAUS #T20WorldCupFinal #INDvsAUS #womenempowerment",0,32,,5,"#womenday,#T20WorldCup,#TeamIndia,#INDvAUS,#T20WorldCupFinal,#INDvsAUS,#womenempowerment",,0,184,19.611613513818405
INDvAUS,1:11 pm · 8 Mar 2020,DishTV India@DishTV_India,"We are just a step away from winning the cup. The whole world awaits the Dishkiyaon victory #TeamIndia. Special shout out to @TheShafaliVerma for grabbing the No.1 spot in T20 ranking. You are the epitome of being a #DishkiyaonNaari.
#INDvAUS #HappyWomensDay2020 #IWD2020",1,41,6,28,"#TeamIndia,#DishkiyaonNaari,#INDvAUS,#HappyWomensDay2020,#IWD2020",@TheShafaliVerma,0,271,12.216944435630522
INDvAUS,2:47 pm · 8 Mar 2020,Netflix India@NetflixIndia,"Not losing hope. This team is full of brave titans and game-changers. 

#INDvAUS",0,235,26,14,#INDvAUS,,0,80,26.72612419124244
INDvAUS,2:57 pm · 8 Mar 2020,Ganesh@_ganeshrathod,I was watching and I kept watching   #INDvAUS,1,2,,,#INDvAUS,,0,45,28.86751345948129
INDvAUS,4:34 am · 8 Mar 2020,Aditya is lit@Adityaislit,"BRING IT HOME GIRLS ..........
#INDvAUS",0,10,1,3,#INDvAUS,,0,39,44.721359549995796
INDvAUS,2:47 pm · 8 Mar 2020,Netflix India@NetflixIndia,"Not losing hope. This team is full of brave titans and game-changers. 

#INDvAUS",0,235,26,14,#INDvAUS,,0,80,26.72612419124244
INDvAUS,3:05 pm · 8 Mar 2020,Raghav Tayal@RaghavTayal15,Heartbreaking. This kid deserves better than this. Chin up champion. Opportunities keep coming in life. You played fantastic cricket whole tournament. #INDvAUS #T20WorldCup2020,0,1,,,"#INDvAUS,#T20WorldCup2020",,0,176,20.0
INDvAUS,3:10 pm · 8 Mar 2020,RCB@GOATian263,"THERE IS NO BIGGER PANAUTI THAN ROHIT SHARMA IS THERE IN THE WORLD.PERIOD. 
#INDvAUS
#INDvsAUS",0,,,,"#INDvAUS,#INDvsAUS",,0,94,22.360679774997898
INDvAUS,2:47 pm · 8 Mar 2020,పునీత్@ipuneeth_,The captain needs you in Melbourne right now. #INDvAUS,1,1,,1,#INDvAUS,,0,54,33.33333333333333
INDvAUS,8:37 am · 8 Mar 2020,Doordarshan National@DDNational,"Happy Birthday #HarmanpreetKaur .
Best of Luck for the finals...
#INDvAUS",1,290,2,67,"#HarmanpreetKaur,#INDvAUS",,0,73,31.622776601683793
INDvAUS,2:31 pm · 8 Mar 2020,guru dass@gurudas88258371,"#सुरुवात_सामाजिक_समानतेची
Similar dowry-free marriages are going to be held today in Jalala, Maharashtra, in the context of Sant Rampal Ji Maharaj.
Dekhe sadhna tv7.30 pm 

#INDvAUS
#InternationalWomensDay",1,1,,2,"#सुरुवात_सामाजिक_समानतेची,#INDvAUS,#InternationalWomensDay",,0,205,16.012815380508712
INDvAUS,2:54 pm · 8 Mar 2020,Simran Randhawa@Randhawa36_,Legends behind 5-3 jinxing from home #INDvAUS,1,10,2,1,#INDvAUS,,0,45,35.35533905932737
INDvAUS,2:59 pm · 8 Mar 2020,Asjadullah Khan@memeaatmak,"Champions Trophy 2017
Women's World Cup 2017 
World Cup 2019
Women's T20 World Cup 2020
Indians 
#INDvAUS",0,1,2,,#INDvAUS,,0,105,16.43989873053573
INDvAUS,2:32 pm · 8 Mar 2020,Prince Pandey@princepandey_,My gesture to Indian women cricket team #INDvAUS,0,5,,1,#INDvAUS,,0,48,35.35533905932737
INDvAUS,12:27 pm · 8 Mar 2020,DP_Maduraikaran ᵛᵃˡᶤᵐᵃᶤ@MadurakaranMass,"Yeah it's #INDvAUS  where we have seen already in #Kanaa
#T20WorldCup #WOMENST20WcFinal
#Valimai #Doctor
#WomensDay2020 #HappyWomensDay2020",0,13,,9,"#INDvAUS,#Kanaa,#T20WorldCup,#WOMENST20WcFinal,#Valimai,#Doctor,#WomensDay2020,#HappyWomensDay2020",,0,139,24.253562503633297
INDvAUS,3:07 pm · 8 Mar 2020,The Investor@The_Investor21,"India in ICC events

2014: Lost final of WT20
2015: Lost semi final of WC
2016: Lost semi final of WT20
2017: Lost final of CT
2018: WON U19 WC
2018: Lost semi final of Women WT20
2019: Lost semi final of WC
2020: Lost final of U19 WC
2020: Lost final of Women WT20


#INDvAUS",0,3,,,#INDvAUS,,0,276,6.108472217815261
INDvAUS,3:08 pm · 8 Mar 2020,Ron Bsht@Rohit_Bisht__,Hum match yaha haare #INDvAUS,1,1,,,#INDvAUS,,0,29,44.721359549995796
INDvAUS,2:55 pm · 8 Mar 2020,Jameshubert @ImJames_,"Yes we know this feel..

#INDvAUS",1,6,,4,#INDvAUS,,0,33,40.824829046386306
INDvAUS,2:35 pm · 8 Mar 2020,Ankita Bhat@ankitabhat02,"India fans right now. 
#INDvAUS",0,4,,1,#INDvAUS,,0,31,44.721359549995796
INDvAUS,2:15 pm · 8 Mar 2020,Avial Rai Lalwani@AvialR,Shafali Verma’s long walk back after getting out feels of Sachin’s in 2003 Men’s WC Final #INDvAUS,1,25,,2,#INDvAUS,,0,98,19.611613513818405
INDvAUS,2:32 pm · 8 Mar 2020,@nayahai_,"Me rn 
#INDvAUS #T20WorldCupFinal",0,2,,1,"#INDvAUS,#T20WorldCupFinal",@nayahai_,0,33,50.0
INDvAUS,2:53 pm · 8 Mar 2020,Jes Cric@cric_jes,"India in every ICC events:
Same old story 
#INDvAUS #TeamIndia",0,3,,,"#INDvAUS,#TeamIndia",,0,62,31.622776601683793
INDvAUS,7:20 am · 8 Mar 2020,....@raguldeelip3,"Ind vs AusCome on Girlsperfect women's day celebration
#INDvAUS",1,14,,3,#INDvAUS,,0,63,31.622776601683793
INDvAUS,8:05 pm · 5 Mar 2020,Dr.Strange@drpriyamvadhan,"On women’s day 
#IndvAus ",0,20,2,1,#IndvAus,,0,25,44.721359549995796
INDvAUS,3:06 pm · 8 Mar 2020,Niranjan@UnitedNMB,"Indian Cricket Team ( Men / Women ) both are biggest bottlers in World Cricket. (It Hurts BADLY to say this)
Why we don't have ruthless winning mentality & why we always lose at the crucial moment in any tournament?
Look at Australian team. ELITE WINNING MENTALITY.
#INDvAUS",0,4,3,,#INDvAUS,,0,274,12.803687993289598
INDvAUS,1:17 pm · 8 Mar 2020,@Samcasm7,"Me while Watching healy's batting :- 

#T20WorldCup
#INDvAUS",0,38,,22,"#T20WorldCup,#INDvAUS",@Samcasm7,0,60,35.35533905932737
INDvAUS,2:55 pm · 8 Mar 2020,LittleMiss@JustAnIntovert,"
#INDvAUS 

PS:- You win or you loose , we love you and we are proud of you #IndianWomensTeam ",0,9,,1,"#INDvAUS,#IndianWomensTeam",,0,94,17.96053020267749
INDvAUS,2:32 pm · 8 Mar 2020,@nayahai_,"Me rn 
#INDvAUS #T20WorldCupFinal",0,2,,1,"#INDvAUS,#T20WorldCupFinal",@nayahai_,0,33,50.0
INDvAUS,2:54 pm · 8 Mar 2020,NIO - News India@NioNews,"We need our Bhabhi's right there to take revenge for our sister's defeat.  @Anya_shrubsole
#INDvAUS",0,,,,#INDvAUS,@Anya_shrubsole,0,99,21.82178902359924
INDvAUS,2:44 pm · 8 Mar 2020,CricketFanatic@CricketFanati13,"It will be better for @BCCIWomen if players like @vedakmurthy08, Tanya bhatiya retire after the World cup.  Have been a burden for the team in years. Don't know what's their role in the team.
#WT20WC #INDvAUS",0,,,,"#WT20WC,#INDvAUS","@BCCIWomen,@vedakmurthy08",0,208,14.142135623730951
INDvAUS,2:26 pm · 8 Mar 2020,SAMMI TRIPATHI@SammiAnalyst,"#INDvAUS
#TeamIndia
@StarSportsIndia
@mipaltan
 WHAT I SAID..TOSS COSTS INDIA
INDIA CAN'T CHASE SCORE..
 WHATEVER AUS SET. AUS WILL WIN
172+MY PREDICTED SCORE..
INDIA CAN MAKE ONLY 145+

",0,,,,"#INDvAUS,#TeamIndia","@StarSportsIndia,@mipaltan",0,187,15.430334996209192
INDvAUS,2:15 pm · 8 Mar 2020,How Football Saved Humans - Great Book to Read@HowHumans,"#INDvAUS

Australia finished match so early and can now njoi Sunday",1,3,,1,#INDvAUS,,0,67,30.15113445777636
INDvAUS,2:05 pm · 8 Mar 2020,A∂ιтվɑ@lalu9980,Meanwhile indians fans after watching aus batting #INDvAUS,0,3,1,,#INDvAUS,,0,58,35.35533905932737
INDvAUS,2:00 pm · 8 Mar 2020,baklol ninja@baklolninja12,"Indian fans reactions on #INDvAUS 
Pic 1 :1st innings end .
Pic 2 :after 2nd innings",1,6,,,#INDvAUS,,0,84,22.941573387056174
INDvAUS,1:35 pm · 8 Mar 2020,Neo@hate_chemistry,"Healy helped us to revisit 2003 WC final match. Gotta need her bat for spring check after the match
#INDvAUS",0,15,,,#INDvAUS,,0,108,21.320071635561042
INDvAUS,1:32 pm · 8 Mar 2020,Vinita Singh@VinitaS14724381,"Indians struggling in final whether it was 2003 or it is 2020:

#INDvAUS",1,18,,,#INDvAUS,,0,72,25.81988897471611
INDvAUS,1:18 pm · 8 Mar 2020,cricBC@cricBC,"This is an exhibition now. No matter which side you are supporting, gotta concede this is the kind of innings that the final deserves. #INDvAUS",0,23,,3,#INDvAUS,,0,143,17.96053020267749
INDvAUS,1:12 pm · 8 Mar 2020,Ritesh Surana@SuranaRitesh,"Indians to Icc events ~
#T20WorldCup #INDvAUS",0,,,,"#T20WorldCup,#INDvAUS",,0,45,40.824829046386306
INDvAUS,12:52 pm · 8 Mar 2020,Rahul@Ittzz_Rahul,"Any icc trophy knockout exists
Indian team-
#INDvAUS #WorldCupFinal",1,10,,2,"#INDvAUS,#WorldCupFinal",,0,67,33.33333333333333
INDvAUS,12:35 pm · 8 Mar 2020,Aditi Varma@aditivarma84,"#INDvAUS Wowww...Just to see this stadium full is so exhilarating! Absolute display of Women Power...Go girls go!
#HappyWomensDay2020",0,30,1,3,"#INDvAUS,#HappyWomensDay2020",,0,133,21.320071635561042
INDvAUS,12:30 pm · 8 Mar 2020,I am NOT a boy@ishab26,Feels so good to see that the stadium is almost full.The women are finally getting the attention they deserve. #INDvAUS,0,12,,2,#INDvAUS,,0,119,19.245008972987527
INDvAUS,12:26 pm · 8 Mar 2020,ᎮᏒᏗᏰᏂᏗ ᏂᏗᏒᏗᏁ Ꮑ@prabhaharann,"Two great teams will play the T20 final. Hope india takes the cup home on womens day and dedicate it to all..
Happy Womens day. ChakdeIndia.

#INDvAUS",1,7,,1,#INDvAUS,,0,150,17.407765595569785
INDvAUS,12:24 pm · 8 Mar 2020,Aditii@Sassy_Soul_,"Nervousness level 101
#INDvAUS",0,61,4,10,#INDvAUS,,0,30,50.0
INDvAUS,11:09 am · 8 Mar 2020,paras wadhwa@paraswadhwa5282,#INDvAUS All the very best team india!! ,0,7,1,,#INDvAUS,,0,40,37.79644730092272
