Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
liqour,Jose Angelo@jolodalumpines·26 Apr,NA,0,0,0,0,this liquor ban is stupid110,1:35 pm · 26 Apr 2020,0,10,0,1,,,0,0
liqour,David Schill@DavidSchill2·26 Apr,NA,0,0,0,0,"Replying to @Shawridgefarm, @Pasztor79 and 2 othersAnd slide by the Liquor Store and pot dispensary then over to Wallmart... Neighbors had an all day shed party yesterday likely out of defiance. At one point i thought to myself, ""wheres my invite"".  A statistic released yesterday booze sales up 240% since lockdown.  #notgood26",1:28 pm · 26 Apr 2020,0,6,2,0,#notgood,"@Shawridgefarm,@Pasztor79",15038,0
liqour,beth@bethbourdon·26 Apr,NA,0,0,0,0,"Replying to @KWholesaler and @dimsumwitchheaded to the liquor cabinet for the tequila, thank you!8",11:50 am · 26 Apr 2020,0,8,0,0,,"@KWholesaler,@dimsumwitch",6268,0
liqour,𝐉𝐔𝐍𝐆𝐊𝐎𝐎𝐊. | nsfr. | WORK@demonistdesire·26 Apr,NA,0,0,0,0,"⠀

𝐓𝐇𝐄 𝐇𝐀𝐋𝐅-𝐁𝐋𝐎𝐎𝐃 grabbed a bottle of heavy, strong liquor ; name unknown/unfamiliar to him. But the smell? 𝘋𝘦 - 𝘭𝘪 - 𝘤𝘪𝘰𝘶𝘴. He took a sip himself, then handed the bottle to the reader. 

𝘌𝘯𝘫𝘰𝘺 𝘣𝘢𝘣𝘺.GIF1242",8:30 pm · 26 Apr 2020,1,42,1,2,,,0,0
liqour, Be Safe@Jusuke500·26 Apr,NA,0,0,0,0,Finna head to the liquor store. What y’all want?1,8:20 pm · 26 Apr 2020,0,0,1,0,,,0,0
liqour,J Slatt@Jeremy_Germosen·26 Apr,NA,0,0,0,0,"Let’s see

What’s your favorite liquor?313",8:05 pm · 26 Apr 2020,0,3,3,1,,,0,0
liqour,Efrain@ayphooitsefrain·26 Apr,NA,0,0,0,0,Liquor store vibes8,7:17 pm · 26 Apr 2020,1,8,0,0,,,0,0
liqour,Richard X@ArmAndProtect·26 Apr,NA,0,0,0,0,"I just came back from the store and there are way too many of our ppl just hanging out, of course in front of liquor stores, as if they have not a care in the world. Really sad to see all these ppl outside, though it is a nice sunny day. Sad part most are not distancing.5824",7:10 pm · 26 Apr 2020,0,24,5,8,,,0,0
liqour,aaliyyah @aaaliyahf_·26 Apr,NA,0,0,0,0,me afta a couple shots of liquor10,7:03 pm · 26 Apr 2020,0,10,0,0,,,0,0
liqour,ᴇᴅᴅɪᴇ ʜᴇɴʀɪǫᴜᴇs@eddiehenriques·26 Apr,NA,0,0,0,0,There's something in this liquor821,7:00 pm · 26 Apr 2020,0,21,0,8,,,0,0
liqour,William Carnahan@carny348·26 Apr,NA,0,0,0,0,"If MoscowMitch wants to punish Blue States, I think Blue Voters should punish Kentucky!!!I think All Blue Voters should Boycott, Kentucky, Kentucky Products!!! #BoycottMitch !!!Don’t drive through Kentucky, don’t buy and Liquor made in Kentucky and don’t watch or Attend the Derby4416",6:50 pm · 26 Apr 2020,0,16,4,4,#BoycottMitch,,0,0
liqour,Satyendra Bhatt@Satyendrabhatt·26 Apr,NA,0,0,0,0,Sign reads at Bronx Liquor shop11,6:47 pm · 26 Apr 2020,1,1,1,0,,,0,0
liqour,charli@funguscoffee·26 Apr,NA,0,0,0,0,Nobody tell my bf I put liquor in my morning coffee to cool my nerves haha1,4:50 pm · 26 Apr 2020,0,0,1,0,,,0,0
liqour,Gary Wigglesworth@gpwigglesworth·26 Apr,NA,0,0,0,0,How is it lockdown liquor hour again already? Cheers! #Lockdownlibation513,4:49 pm · 26 Apr 2020,1,13,5,0,#Lockdownlibation,,0,0
liqour,mr. ska@ethanjska·26 Apr,NA,0,0,0,0,Four loko sticks with u longer than hard liquor1,4:48 pm · 26 Apr 2020,0,1,0,0,,,0,0
liqour,Dawon Coleman@DCantave·26 Apr,NA,0,0,0,0,Wine X Liquor = A bad mix 11,4:47 pm · 26 Apr 2020,0,1,1,0,,,0,0
liqour,Rand.@yelmelnobrainer·26 Apr,NA,0,0,0,0,Local liquor store/board game store partnership1215166,4:47 pm · 26 Apr 2020,1,166,12,15,,,0,0
liqour, SHErlock Holmes@BlaqueLiquor·26 Apr,NA,0,0,0,0,"DON'T FUCKING PLAY WITH ME, BITCH15",4:47 pm · 26 Apr 2020,0,5,0,1,,,0,0
liqour,James Liquor@LiquorFront·26 Apr,NA,0,0,0,0,Replying to @LionelMediaTheir twitter account was suspended yesterday too.... hmm. Imagine that.,4:47 pm · 26 Apr 2020,1,0,0,0,,@LionelMedia,116582,0
liqour,BabyDaddyManMan@BabyDaddyManMan·26 Apr,NA,0,0,0,0,Ion wanna see no more liquor ,4:47 pm · 26 Apr 2020,0,0,0,0,,,0,0
liqour,Nonchalant @boujielilbabee·26 Apr,NA,0,0,0,0,it’s time to detox from the liquor tho  and fried chicken ,4:45 pm · 26 Apr 2020,0,0,0,0,,,0,0
liqour,Jared Story@ManBearToast·26 Apr,NA,0,0,0,0,"Replying to @SimpsonsQOTD""*GULP* 
Aaaaaahhhh... Sweet liquor eases the pain.""14",4:43 pm · 26 Apr 2020,0,4,0,1,,@SimpsonsQOTD,543476,0
liqour,L.L. Craft@LLCraftbooks·26 Apr,NA,0,0,0,0,@GovRaimondo You mentioned the concern over rising domestic violence. Has it occurred to you(and other Givs) that maybe liquor stores should not be considered essential? Locking people home stressed out of their minds and letting them drink all they want? You're begging for DV,4:43 pm · 26 Apr 2020,0,0,0,0,,@GovRaimondo,81574,0
liqour,Kerry M. @kerryM___·26 Apr,NA,0,0,0,0,"“Kerry can you get me some liquor?” No, no I can’t. Leave me alone ",4:43 pm · 26 Apr 2020,0,0,0,0,,,0,0
liqour,Shig.Liq@Shig_Liquor·26 Apr,NA,0,0,0,0,Replying to @hone1954戦線が過熱して焼ラーメン、焼きそば、焼うどんになりそう,4:42 pm · 26 Apr 2020,0,0,0,0,,@hone1954,107,0
liqour,Nissaa@collazo_janissa·26 Apr,NA,0,0,0,0,These bums on the street be having a nigga feel bad asking for a dollar and shit for food until you give them that dollar turn around and see them walking into the liquor storelike gimme my dollar back nigga12,4:42 pm · 26 Apr 2020,0,2,0,1,,,0,0
liqour,⋘ laine ⋙@takeahillpill·26 Apr,NA,0,0,0,0,If you still decorate your house with empty liquor bottles we’re not in the same stage of life10,4:41 pm · 26 Apr 2020,0,10,0,0,,,0,0
liqour, Al  El @1AlEl·26 Apr,NA,0,0,0,0,"You are stupid, but not from wine! You stagger, but not from liquor! Isaiah 29:9The following media includes potentially sensitive content. Change settingsView",4:41 pm · 26 Apr 2020,0,0,0,0,,,0,0
liqour,Guilherme Dias@Guelerme·26 Apr,NA,0,0,0,0,"Replying to @freerange_eggg and @ThoughtSlimeweed and liquor crew represent
we lame but not that lame16",4:41 pm · 26 Apr 2020,0,6,1,0,,"@freerange_eggg,@ThoughtSlime",36736,0
liqour,ほね@hone1954·26 Apr,NA,0,0,0,0,Replying to @Shig_Liquor日本はラーメン 蕎麦 うどんの派閥に別れ、混沌を極めていた1,4:41 pm · 26 Apr 2020,0,0,1,0,,@Shig_Liquor,671,0
liqour,Vinny@VingefulVinny·26 Apr,NA,0,0,0,0,"Open RP:

trigger warnings: angst, blood, fights, violence, alcohol.

Vinny swayed at the barstool, suddenly feeling quite woozy from the liquor he'd been nursing for an hour. He felt a familiar sting in the pit of his stomach, reminding him of his rage, and why he had come +1",4:37 pm · 26 Apr 2020,0,0,1,0,,,0,0
